Date,AAPL,AMZN,BAC,C,CRM,GOOG,JPM,MS,MSFT,PCLN
2015-08-06,110.76609,529.460022,17.232185,56.934166,70.43,642.679993,64.351929,37.282349,44.017853,1351.800049
2015-08-07,111.141319,522.619995,17.174135,56.747982,70.410004,635.299988,64.163345,36.947159,44.131153,1317.349976
2015-08-10,115.182114,524.0,17.454727,57.561325,71.269997,633.72998,64.955376,37.425999,44.688225,1323.75
2015-08-11,109.188248,527.460022,17.212839,56.483398,71.629997,660.780029,64.333069,36.315086,43.819569,1307.869995
2015-08-12,110.871918,525.909973,16.951597,55.768044,71.040001,659.559998,63.399612,35.979904,44.131153,1294.709961
2015-08-13,110.785339,529.659973,17.048351,56.179611,71.400002,656.450012,63.691914,36.15229,44.121716,1285.469971
2015-08-14,111.564629,531.52002,17.125759,56.434395,72.989998,657.119995,64.012482,36.43959,44.37664,1283.800049
2015-08-17,112.719162,535.219971,17.193485,56.610786,74.040001,660.869995,64.182198,36.525784,44.67878,1306.560059
2015-08-18,112.084152,535.02002,17.116079,56.395203,72.580002,656.130005,64.314209,36.219322,44.925888,1291.829956
2015-08-19,110.650642,532.919983,16.893541,55.856236,72.040001,660.900024,63.739048,35.855408,44.298618,1291.349976
2015-08-20,108.380096,515.780029,16.177551,54.219749,67.82,646.830017,62.173851,34.639156,43.395733,1257.540039
2015-08-21,101.751259,494.470001,15.577664,52.524467,69.150002,612.47998,59.967503,32.762115,40.934166,1216.920044
2015-08-24,99.211334,463.369995,14.793944,49.329872,65.169998,589.609985,56.808838,30.894644,39.613098,1174.119995
2015-08-25,99.807816,466.369995,14.764917,48.879108,65.18,582.059998,56.488258,30.415806,38.463104,1178.810059
2015-08-26,105.532295,500.769989,15.538961,51.230946,68.519997,628.619995,59.316914,31.890629,40.592014,1223.459961
2015-08-27,108.639862,518.369995,15.906637,52.367668,69.940002,637.609985,60.797245,32.848305,41.723003,1252.01001
2015-08-28,108.995834,518.01001,15.829229,52.21088,70.25,630.380005,60.467236,32.608887,41.751518,1259.390015
2015-08-31,108.485931,512.890015,15.809876,52.406868,69.360001,618.25,60.43895,32.991959,41.361858,1248.640015
2015-09-01,103.636963,496.540009,15.074533,49.917831,66.629997,597.789978,57.940304,31.718248,39.746147,1215.359985
2015-09-02,108.081833,510.549988,15.38515,50.711586,67.980003,614.340027,58.996334,32.35989,41.209785,1242.869995
2015-09-03,106.186516,504.720001,15.472509,50.750782,68.25,606.25,59.100056,32.369465,41.342838,1240.369995
2015-09-04,105.128212,499.0,15.191014,49.57486,67.129997,600.700012,57.987446,31.785282,40.496979,1245.25
2015-09-08,108.052979,517.539978,15.686057,50.613594,70.760002,614.659973,59.552631,32.819576,41.713501,1280.400024
2015-09-09,105.974854,516.890015,15.433682,49.859043,69.029999,612.719971,58.628609,32.32159,40.934166,1276.719971
2015-09-10,108.303116,522.23999,15.569578,50.045231,69.739998,621.349976,59.081192,32.436504,41.143253,1287.73999
2015-09-11,109.880959,529.440002,15.569578,50.074623,70.050003,625.77002,58.986908,32.55143,41.32383,1290.410034
2015-09-14,110.939262,521.380005,15.491922,49.957035,69.889999,623.23999,58.817184,32.379047,40.905655,1286.829956
2015-09-15,111.872498,522.369995,15.831657,50.95657,71.269997,635.140015,59.948654,33.116447,41.799038,1318.800049
2015-09-16,111.997581,527.390015,15.851072,51.534733,71.879997,635.97998,60.476665,33.154766,42.103172,1320.47998
2015-09-17,109.601952,538.869995,15.394856,50.613594,72.32,642.900024,59.071766,32.608887,42.055649,1318.0
2015-09-18,109.149773,540.26001,15.103656,49.28088,71.400002,629.25,57.459431,31.632048,41.32383,1294.469971
2015-09-21,110.843056,548.390015,15.239549,49.692451,72.139999,635.440002,57.940304,31.92893,41.922592,1307.47998
2015-09-22,109.101662,538.400024,15.113362,49.36908,71.650002,622.690002,57.431145,31.067022,41.723003,1288.949951
2015-09-23,109.986801,536.070007,15.258964,49.114288,71.989998,622.359985,57.176567,30.952105,41.694489,1275.98999
2015-09-24,110.641022,533.75,15.093947,48.144161,71.709999,625.799988,56.780556,30.616917,41.73251,1281.130005
2015-09-25,110.362015,524.25,15.423978,49.535664,72.440002,611.969971,57.95916,30.827604,41.761021,1252.76001
2015-09-28,108.178062,504.059998,15.016294,48.046165,69.040001,594.890015,56.554264,29.774164,41.143253,1199.140015
2015-09-29,104.926178,496.070007,14.899814,48.016762,68.379997,594.969971,56.42226,29.69755,41.285816,1200.319946
2015-09-30,106.119179,511.890015,15.123068,48.614529,69.43,608.419983,57.48772,30.166809,42.065155,1236.859985
2015-10-01,105.42646,520.719971,15.093947,48.888908,72.910004,611.289978,57.912018,30.166809,42.397797,1247.079956
2015-10-02,106.196136,532.539978,14.928933,48.879108,73.93,626.909973,57.750568,30.099773,43.310192,1265.680054
2015-10-05,106.580978,543.679993,15.229841,50.133423,75.269997,641.469971,58.899696,30.923376,44.317627,1274.859985
2015-10-06,107.090881,537.47998,15.229841,50.035431,74.419998,645.440002,58.928185,30.990414,44.431675,1275.449951
2015-10-07,106.580978,541.940002,15.288082,50.290211,75.0,642.359985,59.004154,31.536287,44.479198,1291.579956
2015-10-08,105.349495,533.159973,15.288082,50.613594,75.089996,639.159973,59.004154,31.593752,45.096962,1304.319946
2015-10-09,107.870178,539.799988,15.123068,50.349007,75.25,643.609985,58.814224,31.335176,44.773827,1313.290039
2015-10-12,107.369888,550.190002,15.064828,50.251015,75.879997,646.669983,58.614784,31.411785,44.669281,1347.189941
2015-10-13,107.552696,548.900024,15.064828,50.182415,76.629997,652.299988,58.453335,31.229836,44.564732,1345.0
2015-10-14,106.032578,544.830017,15.181308,49.702251,75.580002,651.159973,56.971828,31.162794,44.365143,1311.079956
2015-10-15,107.620049,562.440002,15.715178,51.907104,77.699997,661.73999,58.776237,32.187511,44.67878,1327.290039
2015-10-16,106.831116,570.76001,15.647231,51.632725,78.769997,662.200012,59.289063,32.513119,45.153984,1336.569946
2015-10-19,107.494957,573.150024,15.666644,51.799313,77.93,666.099976,59.089634,30.952105,45.25853,1376.130005
2015-10-20,109.457634,560.880005,15.724886,51.779716,77.529999,650.280029,59.374538,30.885069,45.401089,1372.51001
2015-10-21,109.448021,555.77002,15.433682,50.770386,75.830002,642.609985,58.937675,30.147655,44.85936,1364.290039
2015-10-22,111.122078,563.909973,15.686057,51.456337,77.370003,651.789978,60.010822,30.980833,45.648201,1354.469971
2015-10-23,114.566376,599.030029,16.0355,52.56366,78.559998,702.0,60.656612,31.239407,50.248184,1366.48999
2015-10-26,110.910416,608.609985,16.025795,52.044296,78.220001,712.780029,60.685108,31.172367,51.55975,1416.319946
2015-10-27,110.208076,611.01001,15.919024,51.554333,77.75,708.48999,60.438187,30.865911,51.027523,1403.280029
2015-10-28,114.749161,617.099976,16.773211,53.63179,78.529999,712.950012,62.204605,32.174446,51.303135,1404.52002
2015-10-29,115.961411,626.549988,16.588781,52.631336,78.139999,716.919983,61.929199,32.27066,50.71389,1425.650024
2015-10-30,114.970459,625.900024,16.287872,52.15073,77.709999,710.809998,61.01749,31.722229,50.029591,1454.23999
2015-11-02,116.586769,628.349976,16.559664,52.798084,79.199997,721.109985,62.242592,32.212929,50.599834,1467.189941
2015-11-03,117.924095,625.309998,16.676144,53.121758,78.629997,722.159973,62.47052,32.030121,51.46471,1464.900024
2015-11-04,117.375694,640.950012,16.511129,52.798084,78.389999,728.109985,62.537003,32.135956,51.702312,1469.560059
2015-11-05,116.834602,655.650024,16.802328,53.111946,78.709999,731.25,63.097313,32.59779,51.683304,1462.640015
2015-11-06,116.969872,659.369995,17.423561,54.798977,79.410004,733.76001,65.015686,34.069889,52.196522,1449.900024
2015-11-09,116.496429,655.48999,17.161482,54.64204,78.220001,724.890015,63.999527,33.781242,51.474209,1311.150024
2015-11-10,112.824814,659.679993,17.32649,54.730316,78.25,728.320007,64.274933,33.906326,50.856441,1323.540039
2015-11-11,112.187119,673.25,17.229425,53.847572,78.709999,735.400024,63.961533,33.694649,50.989502,1329.579956
2015-11-12,111.810295,665.599976,16.860573,52.435169,78.300003,731.22998,62.679455,32.934544,50.675869,1314.01001
2015-11-13,108.544479,642.349976,16.695557,52.15073,75.599998,717.0,62.261585,32.645901,50.219673,1297.75
2015-11-16,110.322327,647.809998,16.918812,52.660767,76.260002,728.960022,63.163795,32.76136,51.103554,1266.869995
2015-11-17,109.848885,643.299988,16.909105,52.464603,77.239998,725.299988,62.80291,32.318768,50.682556,1258.790039
2015-11-18,113.327248,663.539978,17.316786,53.926037,77.349998,740.0,64.056488,32.953785,51.524551,1278.5
2015-11-19,114.766914,661.27002,17.171188,54.004505,80.639999,738.409973,64.255936,32.876816,51.610664,1284.650024
2015-11-20,115.269348,668.450012,17.13236,53.700447,80.989998,756.599976,64.141975,32.626659,51.849869,1281.530029
2015-11-23,113.771706,678.98999,16.957638,53.239452,80.779999,755.97998,63.515175,32.366879,51.849869,1264.319946
2015-11-24,114.863525,671.150024,16.957638,53.141369,80.389999,748.280029,63.420212,32.318768,51.907284,1240.180054
2015-11-25,114.042252,675.340027,16.928518,53.043293,80.410004,748.150024,63.496178,32.338009,51.37146,1245.75
2015-11-27,113.829681,673.26001,16.967344,53.170795,79.970001,750.26001,63.790596,32.501575,51.601093,1244.98999
2015-11-30,114.303123,664.799988,16.918812,53.053097,79.690002,742.599976,63.325241,33.001896,52.00296,1248.849976
2015-12-01,113.375557,679.059998,17.287664,53.827953,81.010002,767.039978,64.208443,33.935184,52.835396,1282.5
2015-12-02,112.351372,676.01001,17.151392,53.102142,80.879997,762.380005,63.306263,33.569569,52.825821,1275.439941
2015-12-03,111.307861,666.25,16.839899,52.484215,79.93,752.539978,62.489506,33.146225,51.85944,1280.079956
2015-12-04,115.008461,672.640015,17.326603,54.033924,82.139999,766.809998,64.474365,33.983295,53.495594,1300.47998
2015-12-07,114.283798,669.830017,17.073519,53.357151,80.68,763.25,63.629131,33.367519,53.399914,1302.420044
2015-12-08,114.235489,677.330017,16.732826,52.366524,81.080002,762.369995,62.641464,32.770985,53.380775,1303.969971
2015-12-09,111.713676,664.789978,16.64522,51.797638,79.709999,751.609985,62.166615,32.107094,52.605755,1294.98999
2015-12-10,112.245087,662.320007,16.742561,51.640709,79.379997,749.460022,62.309067,32.155197,52.883236,1306.5
